url_path,views_total,views_unique
/roostorg/coop,205,107
/roostorg/coop/pulls,128,16
/roostorg/coop/issues,45,19
/roostorg/coop/pull/1057,26,14
/roostorg/coop/pull/1030,21,10
/roostorg/coop/pull/1026,20,5
/roostorg/coop/pull/718,18,6
/roostorg/coop/pull/881,17,3
/roostorg/coop/pull/1121,15,7
/roostorg/coop/pull/1060,15,4
