url_path,views_total,views_unique
/roostorg/coop,513,198
/roostorg/coop/pulls,227,21
/roostorg/coop/issues,81,27
/roostorg/coop/pull/1208,48,10
/roostorg/coop/pull/1173,32,9
/roostorg/coop/commits/main,31,6
/roostorg/coop/releases/tag/1.1.0-alpha,30,23
/roostorg/coop/pull/1189,29,11
/roostorg/coop/pull/718,25,10
/roostorg/coop/pull/1281,22,5
