url_path,views_total,views_unique
/roostorg/coop,201,105
/roostorg/coop/pulls,131,16
/roostorg/coop/issues,64,19
/roostorg/coop/pull/718,28,7
/roostorg/coop/pull/1057,22,13
/roostorg/coop/pull/1030,20,10
/roostorg/coop/pull/1121,16,8
/roostorg/coop/pull/1118,15,4
/roostorg/coop/pull/1067,14,4
/roostorg/coop/commits/main,13,4
