url_path,views_total,views_unique
/roostorg/coop,211,110
/roostorg/coop/pulls,63,12
/roostorg/coop/issues,59,25
/roostorg/coop/issues/387,26,11
/roostorg/coop/pull/1026,23,7
/roostorg/coop/pull/881,23,4
/roostorg/coop/pull/1030,22,11
/roostorg/coop/pull/1022,22,5
/roostorg/coop/pull/1057,15,8
/roostorg/coop/pull/933,15,4
