url_path,views_total,views_unique
/roostorg/coop,207,106
/roostorg/coop/pulls,118,15
/roostorg/coop/issues,52,21
/roostorg/coop/pull/1057,21,12
/roostorg/coop/pull/1026,21,5
/roostorg/coop/pull/1030,20,10
/roostorg/coop/pull/881,20,4
/roostorg/coop/pull/718,19,6
/roostorg/coop/pull/1022,17,3
/roostorg/coop/pull/1118,15,4
