url_path,views_total,views_unique
/roostorg/coop,241,110
/roostorg/coop/pulls,76,14
/roostorg/coop/issues,61,24
/roostorg/coop/pull/1022,30,5
/roostorg/coop/issues/387,26,11
/roostorg/coop/pull/881,25,5
/roostorg/coop/pull/1026,19,5
/roostorg/coop/issues/386,15,4
/roostorg/coop/pull/643,15,4
/roostorg/coop/pull/866,13,4
