url_path,views_total,views_unique
/roostorg/awesome-safety-tools,71,55
/roostorg/awesome-safety-tools/pulls,12,4
/roostorg/awesome-safety-tools/pull/69,7,1
/roostorg/awesome-safety-tools/pull/67,5,1
/roostorg/awesome-safety-tools/issues,4,3
/roostorg/awesome-safety-tools/pull/63,4,2
/roostorg/awesome-safety-tools/pull/69/changes,4,1
/roostorg/awesome-safety-tools/commits,2,1
/roostorg/awesome-safety-tools/pull/61,2,1
/roostorg/awesome-safety-tools/pull/62,2,1
