url_path,views_total,views_unique
/roostorg/osprey,229,145
/roostorg/osprey/issues,36,14
/roostorg/osprey/pulls,29,12
/roostorg/osprey/discussions/484,17,10
/roostorg/osprey/blob/main/docs/rules.md,16,4
/roostorg/osprey/pull/504,16,2
/roostorg/osprey/pull/509,15,3
/roostorg/osprey/issues/503,13,10
/roostorg/osprey/tree/main,13,6
/roostorg/osprey/pull/487,12,8
