url_path,views_total,views_unique
/roostorg/osprey,199,135
/roostorg/osprey/pulls,35,14
/roostorg/osprey/issues,30,12
/roostorg/osprey/pull/402,17,7
/roostorg/osprey/blob/main/docs/rules.md,16,5
/roostorg/osprey/tree/main/docs,15,10
/roostorg/osprey/discussions/484,14,11
/roostorg/osprey/tree/main,13,7
/roostorg/osprey/pull/504,13,1
/roostorg/osprey/tree/main/example_rules,12,6
