url_path,views_total,views_unique
/roostorg/osprey,225,133
/roostorg/osprey/pull/509,40,9
/roostorg/osprey/pulls,37,17
/roostorg/osprey/issues,27,12
/roostorg/osprey/blob/main/docs/rules.md,16,4
/roostorg/osprey/discussions/510,15,7
/roostorg/osprey/issues/58,14,8
/roostorg/osprey/graphs/contributors,13,7
/roostorg/osprey/pull/490,11,8
/roostorg/osprey/pull/120,11,1
